game_slug,share_code,make,model,year,car_class,pi_rating,tune_type,drivetrain,track,creator_gamertag,title,description,source_url
fh5,165321317,Ford,Escort RS Turbo,1986,A,800,road,AWD,,Saeenu,Seasonal Road A,"AWD, 2.0L Ford i4T, No Aero, Stock Rims, Rally Tires. Feels fairly nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,390758348,Lamborghini,Gallardo LP570-4 Spyder Performante,2012,A,800,road,AWD,,Saeenu,Purist Road V2,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires, Purist. Good AWD Grip. Feels fairly nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,654701844,Mazda,MX-5 Miata (1994),1994,A,800,road,AWD,,Saeenu,Seasonal Road RB,"AWD, 3.2L BMW i6, Rocket Bunny Widebody Kit, Sport Aero (Rocket Bunny Wing), Rally Tires. Strong AWD Grip. Feels fairly nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,270940110,Ford,Focus RS (2017),2017,A,800,road,AWD,,Saeenu,Purist Road RC,"AWD, Stock Engine w/ Anti-Lag Turbo, No Aero, Stock Rims, Rally Tires, Purist. Manual & Clutch Recommended. Strong AWD. Feels fairly nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,161847021,Mitsubishi,Lancer Evolution X GSR,2008,A,800,road,AWD,,Saeenu,Varis Purist RC,"AWD, Stock Engine, Varis Bodykit, Work M.C.O Racing Type-CS Rims, Rally Tires, Purist. Manual & Clutch Recommended. Feels nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,161514137,Mercedes-AMG,SL 63,2021,A,800,dirt,AWD,,Saeenu,Seasonal Dirt A,"AWD, 5.2L Lamborghini V10, Rear Aero, Offroad Race Tires. Feels decent & fairly easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,685243016,MG,MG7,2022,A,800,road,FWD,,Saeenu,Purist Road M/C,"FWD, Stock Engine w/ Anti-Lag Turbo, No Aero, Vorsteiner VCS 001 Rims, Rally Tires, Purist. Manual & Clutch Recommended. Strong FWD. Feels nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,174365012,Porsche,906 Carrera 6,1966,A,800,road,AWD,,Saeenu,57.0 Estadio A,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires. Very Strong/Near Meta AWD. Feels nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,163030167,Jaguar,C-Type,1953,A,800,road,AWD,,Saeenu,Forzathon Road A,"AWD, 3.2L BMW i6, Full Aero, Stock Rims, Rally Tires. Feels decent to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,112969646,Audi,RS 3 Sedan,2020,A,800,road,AWD,,Saeenu,Purist Road 2024,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires, Purist. Manual & Clutch Recommended. Good AWD. Feels decent-ish to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,337395110,Aston Martin,DBR1,1958,A,800,road,AWD,,Saeenu,Seasonal Road A,"AWD, 3.2L BMW i6 w/ Anti-Lag Turbo, Full Aero, Stock Rims, Rally Tires. Strong AWD. Feels decent to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,306467569,Volkswagen,Golf R (2014),2014,A,800,road,AWD,,Saeenu,Purist Road A,"AWD, Stock Engine, Rocket Bunny Ducktail Wing, Vorsteiner V-FF 103 Rims, Rally Tires, Purist. Manual & Clutch Recommended. Good AWD. Feels decent-ish to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,342791992,Nissan,370Z,2010,A,800,road,AWD,,Saeenu,Seasonal Road V2,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires. Strong AWD. Feels nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,687938211,Ford,Mustang GT (2018),2018,A,800,road,AWD,,Saeenu,Seasonal Road V2,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires. Good AWD. Feels nice to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,288327653,Volkswagen,Golf R (2022),2022,A,800,road,AWD,,Saeenu,Purist Road A,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires, Purist. Manual & Clutch Recommended. Strong AWD. Feels decent to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,692120060,Renault,Megane R.S.,2018,A,800,road,FWD,,Saeenu,Purist Antilag A,"FWD, Stock Engine w/ Anti-Lag Turbo, No Aero, Vorsteiner V-FF 103 Rims (looks similar to Trophy-R's rims), Rally Tires, Purist. Manual & Clutch Recommended. Not fast but relatively pleasant to drive for A class FWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,167786970,Lamborghini,Diablo SV,1997,A,800,road,AWD,,Saeenu,Seasonal Street,"AWD, Stock Engine, No Aero, Rally Tires. Strong AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,123089095,Aston Martin,DB11,2017,A,800,road,AWD,,Saeenu,Seasonal Road A,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires. Feels nice to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,102190049,Fiat,124 Sport Spider,1980,A,800,road,AWD,,Saeenu,Seasonal Road A,"AWD, 3.2L BMW i6, Full Aero, Rally Tires. Good AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,296555942,Lexus,RC F,2015,A,800,road,AWD,,Saeenu,Seasonal Street,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires. Feels nice to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,146732106,Ford,Shelby GT500 (2013),2013,A,800,road,AWD,,Saeenu,Seasonal Road A,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires. Good AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,742490045,Subaru,BRZ (2013),2013,A,800,road,AWD,,Saeenu,Seasonal Road,"AWD, Stock Engine, Rocket Bunny Widebody Kit, Full Aero, Rally Tires. Strong AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,135989339,Toyota,GT86,2013,A,800,road,AWD,,Saeenu,Seasonal Road,"AWD, Stock Engine, Rocket Bunny Widebody Kit, Full Aero, Rally Tires. Strong AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,812537971,Honda,S2000 CR,2009,A,800,road,AWD,,Saeenu,Seasonal Road,"AWD, Stock Engine, No Aero, Rally Tires. Strong AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,446488022,Honda,S2000,2003,A,800,road,AWD,,Saeenu,Seasonal Road,"AWD, 3.2L BMW i6, Rocket Bunny Widebody Kit, Full Aero, Rally Tires. Strong AWD Grip.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,459992924,Nissan,Silvia CLUB K's,1992,A,800,road,AWD,,Saeenu,Seasonal Street2,"AWD, 6.2L LS3 V8, Rocket Bunny Widebody Kit, Full Aero, Rally Tires. Strong AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,124760098,Cadillac,ATS-V,2016,A,800,road,AWD,,Saeenu,A Grip Widebody,"AWD, Stock Engine, Widebody Kit, Full Aero, Rally Tires. Good AWD Grip.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,117251745,BMW,M4 GTS,2016,A,800,road,AWD,,Saeenu,A Road,"AWD, 6.2L AMG V8, Stock Aero, Stock Rims, Rally Tires",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,128897545,Chevrolet,Corvette Z06 (2002),2002,A,800,road,AWD,,Saeenu,Seasonal Road,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,117782941,MG,MG6 XPower,2021,A,800,road,FWD,,Saeenu,Antilag Update,"FWD, Stock Engine w/ Anti-Lag Turbo, No Aero, Stock Rims, Rally Tires, Purist. Manual & Clutch Recommended. Nice to drive for FWD purist, decent pace. Use 2nd gear launch.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,787980020,Honda,Civic Type R (2018),2018,A,800,road,FWD,,Saeenu,Antilag Update,"FWD, Stock Engine w/ Anti-Lag Turbo, No Aero, Stock Rims, Rally Tires, Purist. Manual & Clutch Recommended. Fast but requires decent throttle control around corners. Use 2nd gear launch.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,853774304,Ferrari,GTC4Lusso,2017,A,800,road,AWD,,Saeenu,Fat Purist Road,"AWD, Stock Engine, No Aero, Stock Rims, Rally Tires, Purist",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,931134543,HSV,GEN-F GTS,2014,A,800,road,RWD,,Saeenu,Purist RC,"RWD, Stock Engine, No Aero, Rally Tires, Purist. Manual & Clutch Recommended.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,453558160,Cupra,UrbanRebel Concept,2022,A,800,road,AWD,,Saeenu,wilted\_rose,"AWD, Stock Aero, Purist. Drag Tires, Dry Only. Slow meme.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,151891238,Toyota,GR Supra,2020,A,800,road,RWD,,Saeenu,Heritage Ed. RWD,"RWD, Stock Engine, GR Heritage Edition Aero, HRE P107 Rims, Rally Tires, Purist. Nice to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,590803149,Honda,Civic Type R (2004),2004,A,800,road,FWD,,Saeenu,Kaminari+J's M/C,"FWD, Stock Engine, Kaminari Bodykit, J's Racing Wing, Purist. Manual & Clutch Recommended.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,808096278,Acura,RSX Type-S,2002,A,800,road,FWD,,Saeenu,A C-West (M/C),"FWD, Stock Engine, C-West Bodykit, Mugen Wing, Ings Carbon Bonnet, Purist. Manual & Clutch Recommended.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,149155346,Cadillac,CTS-V Sedan,2016,A,800,road,RWD,,Saeenu,Purist Dry RWD,"RWD, Stock Engine, No Aero, Drift Tires, Purist, Dry Only. Used to be very slow in older FH games but surprisingly not that bad in FH5.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,993736517,BMW,M5 (2012),2012,A,800,road,RWD,,Saeenu,Purist Dry (M/C),"RWD, Stock Engine, No Aero, Drift Tires, Purist, Dry Only. Manual & Clutch Recommended. Nice to drive but slow.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,180577597,MINI,Cooper S Forza Edition (MK II),1965,A,800,dirt,AWD,,Saeenu,Garbage Dirt A,"AWD, Electric Motor, No Aero, Offroad Race Tires, Purist. Slow and garbage lol",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,117765596,Vauxhall,Lotus Carlton,1990,A,800,road,RWD,,Saeenu,Purist RWD Road,"RWD, Stock Engine, No Aero, Stock Rims, Rally Tires, Purist. Manual & Clutch Recommended.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,243137299,Land Rover,Defender 110 X,2020,A,800,cross_country,AWD,,Saeenu,Cross Country V2,"AWD, 7.2L Racing V8, No Aero, Stock Rims, Offroad Race Tires. Manual & Clutch Recommended.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,160772408,BMW,M4 Coupé,2014,A,800,road,AWD,,Saeenu,ASSIST LAPTORR,"AWD, 4.0L BMW V8, ASSIST LAPTORR style (SFLA body parts + Forza rear wing), OZ HLT rims, Rally Tires. Use Hanage007's livery to complete the look.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,842005589,BMW,Z4 Roadster,2019,A,800,road,AWD,,Saeenu,A 800 AC Sch V2,"AWD, 4.0L BMW V8, AC Schnitzer Aero, Stock Rims, Rally Tires",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,568469313,Pagani,Zonda Cinque Roadster 'Oreo Edition',2009,S1,900,road,AWD,,Saeenu,Poland Tuning,"AWD, Stock Engine, Stock Aero, Rally Tires. Slightly slower than regular Zonda C but still decent. Mostly borrowed tune settings from coach lbn, slightly tweaked tire pressure.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,499203016,Nissan,GT-R NISMO (R35),2020,S1,900,road,AWD,,Saeenu,Purist,"AWD, Stock Engine, No Aero, Stock Rims, Purist. Decent to drive but slow just like every other R35 GT-R...",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,463394050,Noble,M600,2010,S1,900,road,RWD,,Saeenu,Adam Noble V3,"RWD, Stock Engine, No Aero, Stock Rims, Rally Tires, Purist. Manual & Clutch Recommended. Quite quick and very nice to drive",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,155893404,KTM,X-Bow GT4,2018,S1,900,road,AWD,,Saeenu,S1 Circuits Dry,"AWD, 3.0L Racing V8, Stock Aero, Race Slicks, Dry Only",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,122310695,Italdesign,Zerouno,2018,S1,900,road,AWD,,Saeenu,S1 900 Purist,"AWD, Stock Engine, Stock Aero, Stock Rims. Purist.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,210290550,Ford,GT 'OPI Edition',2017,S2,998,road,AWD,,Saeenu,Waste of Money,"AWD, Stock Engine, Full Aero, Race Slicks. Dry Only. Slow car tbh, just a tune for funny exclusive car",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,180798802,Bugatti,Veyron Super Sport,2011,S2,998,road,AWD,,Saeenu,Seasonal Road,"AWD, Stock Engine, Full Aero, Race Slicks, Dry Only. Slow but decent to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,151196983,Volvo,850 R,1997,C,600,dirt,FWD,,Saeenu,C Dirt Purist MC,"FWD, Stock Engine, No Aero, Drag Tires, Dry Only, Purist. Manual & Clutch Recommended, Shift @ 6.9K RPM. Feels fairly nice & fairly easy to drive. AWD tune also available, but slower.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,585014238,Toyota,MR2 SC,1989,C,600,road,AWD,,Saeenu,Seasonal Road PR,"AWD, Stock Engine, Rear Aero, Stock Rims. Good AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,178442600,Chevrolet,El Camino Super Sport 454,1970,C,600,road,AWD,,Saeenu,Seasonal Road V2,"AWD, 6.2L Chevrolet LS3 V8, Full Aero, Stock Rims. Very Strong AWD, Top #11 Aerodromo Sprint.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,301203175,Ford,Bronco (1975),1975,C,600,cross_country,AWD,,Saeenu,Mangrove 1:18.3,"AWD, 6.2L Chevrolet LS3 V8, Rear Aero + Bullbar & Foglights, Stock Rims, Rear Tire Profile Size Upgrade, Offroad Tires. Manual & Clutch Recommended. Very Strong Dirt/CC, Near Meta, Top #7 Mangrove Scramble.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,116227115,Chevrolet,Silverado LT Trail Boss,2020,C,600,cross_country,AWD,,Saeenu,Seasonal Dirt CC,"AWD, 6.2L Chevrolet LS3 V8, Overlanding Tent, Stock Rims, Rear Tire Profile Size Upgrade, Offroad Race Tires. Manual & Clutch Recommended. Strong Dirt/CC, Top #11 Mangrove Scramble. Feels nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,144569174,Chevrolet,Camaro Z28 (1979),1979,C,600,road,AWD,,Saeenu,Szonal Dirt PGG,"AWD, Stock Engine, Full Aero, Stock Rims, Offroad Race Tires. Good Dirt Handling. Feels nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,124435029,Pontiac,Firebird Trans Am (1977),1977,C,600,road,AWD,,Saeenu,Szonal Dirt PGG,"AWD, Stock Engine, Full Aero, Stock Rims, Offroad Race Tires. Dirt Handling. Feels nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,779120783,Nissan,240SX SE,1993,C,600,road,RWD,,Saeenu,Sesonal Road RWD,"RWD, 3.2L BMW i6, No Aero. Manual & Clutch Recommended. Strong RWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,143649127,Alpine,A110 1600s,1973,C,600,road,AWD,,Saeenu,Seasonal Road C,"AWD, Stock Engine, Full Aero, Stock Rims. Strong AWD Grip, Feels nice to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,969750706,Ford,F-100,1965,C,600,road,AWD,,Saeenu,Seasonal Road,"AWD, Stock Engine, Full Aero, Stock Rims. Strong AWD Grip.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,157240041,Chevrolet,Bel Air,1957,C,600,road,AWD,,Saeenu,Seasonal Road,"AWD, Stock Engine, Full Aero, Stock Rims. Good AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,151284124,International,Scout 800A,1970,C,600,cross_country,AWD,,Saeenu,Mangrove 1:17.9,"AWD, 6.2L LS3 V8, Rear Aero, Stock Rims, Rear Tire Profile Size Upgrade, Offroad Tires. Manual & Clutch Recommended. CC/Dirt Meta, Top #5 Mangrove Scramble, Top #4 Teotihuacan Scramble.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,168242892,Ford,Racing Puma,1999,C,600,dirt,FWD,,Saeenu,Purist C Dirt,"FWD, Stock Engine, Ford Sport Rear Aero, Stock Rims, Offroad Race Tires, Purist. Very Strong FWD Dirt Grip, Top #11 Bajio Trail.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,689115570,Renault,5 Turbo,1980,C,600,dirt,AWD,,Saeenu,Seasonal Dirt V2,"AWD, Stock Engine, Full Aero, Offroad Race Tires, Purist. Strong Dirt Grip, Very Easy to Drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,161815694,Honda,Civic RS,1974,C,600,dirt,AWD,,Saeenu,Seasonal Dirt V2,"AWD, Stock Engine, Widebody Kit, Full Aero, Offroad Race Tires. Strong Dirt Handling.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,131961429,Alpine,A110 1600s,1973,C,600,dirt,AWD,,Saeenu,Seasonal Trial C,"AWD, Stock Engine, Full Aero, Stock Rims, Offroad Race Tires. Strong Dirt Handling, Top #25 El Pipila Scramble.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,171611896,Alpine,A110 1600s,1973,C,600,dirt,RWD,,Saeenu,Seasonal Dirt C,"RWD, Stock Engine, Alpine Sport Bodykit, Stock Rims, Offroad Race Tires, Purist. Very Strong RWD Dirt Handling, top #10 Montana Trail (03:30.399).",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,298196101,Subaru,Legacy RS,1990,C,600,dirt,AWD,,Saeenu,Seasonal Dirt V2,"AWD, 2.0L Turbo Rally F4, No Aero, Stock Rims. Manual & Clutch Recommended, Shift @ 5.3K RPM. Strong for Dirt Sprints, top #40 Tapalpa Rivals.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,929132674,Honda,Civic Type R (2007),2007,C,600,road,FWD,,Saeenu,Seasonal Road MC,"FWD, Stock Engine, No Aero, Stock Rims, Purist. Manual & Clutch Recommended.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,133583984,Mazda,MX-5 Miata (1994),1994,C,600,road,AWD,,Saeenu,Seasonal Road C,"AWD, Stock Engine, Rocket Bunny Widebody Kit, Full Aero. Strong AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,174755490,Pontiac,Firebird Trans Am GTA,1987,D,500,road,AWD,,Saeenu,Seasonal Road PR,"AWD, Stock Engine, Rear Aero (Ducktail Wing). Feels nice & easy to drive.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,129759029,Fiat,124 Sport Spider,1980,D,500,road,AWD,,Saeenu,Seasonal Road PR,"AWD, Stock Engine, Full Aero, Stock Rims. Good AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,122480297,Abarth,595 esseesse,1968,D,500,road,AWD,,Saeenu,Seasonal Street,"AWD, Stock Engine, No Aero + No Bumpers, Stock Rims (large rear rim size). Strong AWD, Top #21 Wetland Charge.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,445822361,Austin-Healey,Sprite MkI,1958,D,500,road,AWD,,Saeenu,Seasonal Street,"AWD, Stock Engine, Full Aero. Strong AWD.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,932255200,Lotus,Elan Sprint,1971,D,500,road,AWD,,Saeenu,Seasonal Street,"AWD, Stock Engine, Full Aero, Stock Rims. Strong AWD Grip.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,208737515,MINI,Cooper S,1965,D,500,road,AWD,,Saeenu,Seasonal Trial D,"AWD, Stock Engine, Widebody Kit, Full Aero. Strong AWD Handling.",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
fh5,145773921,Datsun,510,1970,D,500,road,AWD,,Saeenu,Seasonal Road,"AWD, 2.0L VTEC i4, Full Aero",https://docs.google.com/spreadsheets/d/1mIJQIalcnsRUkwReVpmMlcaw17dYZtk-Xejwk_jSFJo/htmlview
